,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
7,00000001,ACCION POPULAR,,100.000,25,25,7,00000001.jpg,0.132,0.116,12/10/2022,13:00 h,  96.1538,190706,748
9,00000003,RENOVACION POPULAR,,100.000,25,25,8,00000003.jpg,0.151,0.132,12/10/2022,13:00 h,  96.1538,190706,748
5,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,25,25,20,00000011.jpg,0.378,0.331,12/10/2022,13:00 h,  96.1538,190706,748
11,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,25,25,25,00000008.jpg,0.473,0.414,12/10/2022,13:00 h,  96.1538,190706,748
0,00000099,PIURA RENACE,,100.000,25,25,35,00000099.jpg,0.662,0.580,12/10/2022,13:00 h,  96.1538,190706,748
6,00000006,FUERZA POPULAR,,100.000,25,25,64,00000006.jpg,1.210,1.060,12/10/2022,13:00 h,  96.1538,190706,748
12,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,25,25,87,00000002.jpg,1.645,1.441,12/10/2022,13:00 h,  96.1538,190706,748
4,00000096,CONTIGO REGION,,100.000,25,25,253,00000096.jpg,4.783,4.190,12/10/2022,13:00 h,  96.1538,190706,748
10,00000004,ALIANZA PARA EL PROGRESO,,100.000,25,25,368,00000004.jpg,6.957,6.095,12/10/2022,13:00 h,  96.1538,190706,748
3,00000097,REGION PARA TODOS,,100.000,25,25,411,00000097.jpg,7.769,6.807,12/10/2022,13:00 h,  96.1538,190706,748
8,00000009,PODEMOS PERU,,100.000,25,25,752,00000009.jpg,14.216,12.454,12/10/2022,13:00 h,  96.1538,190706,748
1,00000098,ORGANIZACION POLITICA UNIDAD REGIONAL,,100.000,25,25,1579,00000098.jpg,29.849,26.151,12/10/2022,13:00 h,  96.1538,190706,748
2,00000095,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,,100.000,25,25,1681,00000095.jpg,31.777,27.840,12/10/2022,13:00 h,  96.1538,190706,748
