,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000001,ACCION POPULAR,,100.000,179,179,340,00000001.jpg,0.902,0.767,12/10/2022,16:00 h,  98.8950,040119,6610
2,00000030,AREQUIPA - UNIDOS POR EL GRAN CAMBIO,,100.000,179,179,629,00000030.jpg,1.668,1.419,12/10/2022,16:00 h,  98.8950,040119,6610
9,00000004,ALIANZA PARA EL PROGRESO,,100.000,179,179,675,00000004.jpg,1.790,1.523,12/10/2022,16:00 h,  98.8950,040119,6610
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,179,179,727,00000026.jpg,1.928,1.640,12/10/2022,16:00 h,  98.8950,040119,6610
7,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,179,179,1043,00000011.jpg,2.766,2.353,12/10/2022,16:00 h,  98.8950,040119,6610
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,179,179,1069,00000008.jpg,2.835,2.412,12/10/2022,16:00 h,  98.8950,040119,6610
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,179,179,1273,00000002.jpg,3.376,2.872,12/10/2022,16:00 h,  98.8950,040119,6610
6,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,179,179,1780,00000031.jpg,4.720,4.016,12/10/2022,16:00 h,  98.8950,040119,6610
4,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,179,179,5935,00000032.jpg,15.738,13.391,12/10/2022,16:00 h,  98.8950,040119,6610
3,00000029,FUERZA AREQUIPEÑA,,100.000,179,179,7135,00000029.jpg,18.920,16.098,12/10/2022,16:00 h,  98.8950,040119,6610
0,00000028,YO AREQUIPA,,100.000,179,179,7871,00000028.jpg,20.872,17.759,12/10/2022,16:00 h,  98.8950,040119,6610
5,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,179,179,9234,00000027.jpg,24.486,20.834,12/10/2022,16:00 h,  98.8950,040119,6610
