,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
9,00000010,PARTIDO MORADO,,100.000,8,8,2,00000010.jpg,0.116,0.105,12/10/2022,13:00 h, 100.0000,140414,183
3,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,8,8,3,00000141.jpg,0.173,0.157,12/10/2022,13:00 h, 100.0000,140414,183
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,8,8,18,00000002.jpg,1.040,0.941,12/10/2022,13:00 h, 100.0000,140414,183
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,8,8,24,00000004.jpg,1.387,1.255,12/10/2022,13:00 h, 100.0000,140414,183
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,8,8,26,00000007.jpg,1.503,1.359,12/10/2022,13:00 h, 100.0000,140414,183
2,00000073,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.000,8,8,30,00000073.jpg,1.734,1.568,12/10/2022,13:00 h, 100.0000,140414,183
4,00000001,ACCION POPULAR,,100.000,8,8,31,00000001.jpg,1.792,1.620,12/10/2022,13:00 h, 100.0000,140414,183
5,00000009,PODEMOS PERU,,100.000,8,8,134,00000009.jpg,7.746,7.005,12/10/2022,13:00 h, 100.0000,140414,183
6,00000003,RENOVACION POPULAR,,100.000,8,8,284,00000003.jpg,16.416,14.846,12/10/2022,13:00 h, 100.0000,140414,183
1,00000074,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.000,8,8,547,00000074.jpg,31.618,28.594,12/10/2022,13:00 h, 100.0000,140414,183
0,00000072,PATRIA JOVEN,,100.000,8,8,631,00000072.jpg,36.474,32.985,12/10/2022,13:00 h, 100.0000,140414,183
