,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,7,7,3,00000026.jpg,0.356,0.277,12/10/2022,12:30 h, 100.0000,040211,241
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,7,7,4,00000007.jpg,0.474,0.369,12/10/2022,12:30 h, 100.0000,040211,241
5,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,7,7,17,00000031.jpg,2.017,1.568,12/10/2022,12:30 h, 100.0000,040211,241
6,00000005,JUNTOS POR EL PERU,,100.000,7,7,20,00000005.jpg,2.372,1.845,12/10/2022,12:30 h, 100.0000,040211,241
2,00000029,FUERZA AREQUIPEÑA,,100.000,7,7,23,00000029.jpg,2.728,2.122,12/10/2022,12:30 h, 100.0000,040211,241
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,7,7,35,00000002.jpg,4.152,3.229,12/10/2022,12:30 h, 100.0000,040211,241
0,00000028,YO AREQUIPA,,100.000,7,7,50,00000028.jpg,5.931,4.613,12/10/2022,12:30 h, 100.0000,040211,241
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,7,7,72,00000008.jpg,8.541,6.642,12/10/2022,12:30 h, 100.0000,040211,241
3,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,7,7,169,00000032.jpg,20.047,15.590,12/10/2022,12:30 h, 100.0000,040211,241
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,7,7,206,00000004.jpg,24.437,19.004,12/10/2022,12:30 h, 100.0000,040211,241
4,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,7,7,244,00000027.jpg,28.944,22.509,12/10/2022,12:30 h, 100.0000,040211,241
